kind,pref,name,area,lat,lon,mlat,mlon
port,岡山県,後閑港,玉野市,34.53241,133.97864,34.53241,133.97864
port,岡山県,東備港,岡山県,34.71581,134.26996,34.71581,134.26996
port,岡山県,松尾港,岡山市,34.57595,133.94751,34.57595,133.94751
port,岡山県,松島港,倉敷市,34.42399,133.81637,34.42399,133.81637
port,岡山県,水島港,岡山県,34.4714,133.69603,34.4714,133.69603
port,岡山県,江の浜港,玉野市,34.54436,134.02044,34.54436,134.02044
port,岡山県,渋川港,玉野市,34.45615,133.89941,34.45615,133.89941
port,岡山県,牛窓港,岡山県,34.61078,134.16059,34.61078,134.16059
port,岡山県,犬島港,岡山市,34.56705,134.09884,34.56705,134.09884
port,岡山県,玉津港,瀬戸内市,34.65236,134.17711,34.65236,134.17711
port,岡山県,知尾港,瀬戸内市,34.66389,134.1929,34.66389,134.1929
port,岡山県,石島港,玉野市,34.50408,134.01312,34.50408,134.01312
port,岡山県,笠岡港,岡山県,34.44779,133.52765,34.44779,133.52765
port,岡山県,米倉港,岡山市,34.62705,133.88915,34.62705,133.88915
port,岡山県,網代港,瀬戸内市,34.61667,134.19664,34.61667,134.19664
port,岡山県,豊浦港,笠岡市,34.39634,133.5358,34.39634,133.5358
port,岡山県,野々浜港,玉野市,34.52242,133.96178,34.52242,133.96178
port,岡山県,間口港,瀬戸内市,34.67243,134.2076,34.67243,134.2076
port,岡山県,鴻島港,備前市,34.70347,134.26473,34.70347,134.26473
port,岡山県,黄島港,瀬戸内市,34.60089,134.19679,34.60089,134.19679
fishing,岡山県,下津井漁港,第一田之浦吹上 第一下津井 本田之浦吹上 下津井 備南 長浜,34.43626,133.79871,34.43626,133.79871
fishing,岡山県,久久井漁港,朝日,34.58495,134.08074,34.58495,134.08074
fishing,岡山県,八浜漁港,児島湾淡水,34.55406,133.94037,34.55406,133.94037
fishing,岡山県,勇崎漁港,乙島,34.52017,133.65873,34.52017,133.65873
fishing,岡山県,北浦漁港,岡山市,34.58961,133.96398,34.58961,133.96398
fishing,岡山県,呼松漁港,水島呼松,34.50878,133.76844,34.50878,133.76844
fishing,岡山県,大多府漁港,日生町,34.6854,134.29617,34.6854,134.29617
fishing,岡山県,大畠漁港,第一大畠 大畠 児島,34.44323,133.81205,34.44323,133.81205
fishing,岡山県,寄島漁港,寄島町,34.49045,133.59374,34.49045,133.59374
fishing,岡山県,小原漁港,黒崎,34.51104,133.65063,34.51104,133.65063
fishing,岡山県,朝日漁港,牛窓町 朝日,34.58861,134.11595,34.58861,134.11595
fishing,岡山県,横江漁港,笠岡湾,34.47434,133.52291,34.47434,133.52291
fishing,岡山県,正頭漁港,笠岡市大島,34.46654,133.56041,34.46654,133.56041
fishing,岡山県,沙美漁港,黒崎,34.50387,133.64057,34.50387,133.64057
fishing,岡山県,湛江漁港,笠岡市,34.30815,133.53579,34.30815,133.53579
fishing,岡山県,白石島漁港,笠岡市,34.41001,133.51841,34.41001,133.51841
fishing,岡山県,真鍋島漁港,笠岡市,34.35704,133.57919,34.35704,133.57919
fishing,岡山県,穂浪漁港,伊里,34.72848,134.22389,34.72848,134.22389
fishing,岡山県,虫明漁港,邑久町,34.6835,134.21563,34.6835,134.21563
fishing,岡山県,西脇漁港,牛窓町,34.59381,134.12349,34.59381,134.12349
fishing,岡山県,通生漁港,下津井 第一下津井,34.46101,133.77455,34.46101,133.77455
fishing,岡山県,郡漁港,岡山市,34.58378,133.95981,34.58378,133.95981
fishing,岡山県,金浦漁港,不明,34.51016,133.49096,34.51016,133.49096
fishing,岡山県,金風呂漁港,笠岡市,34.38907,133.52819,34.38907,133.52819
fishing,岡山県,阿津漁港,小串,34.59849,134.01752,34.59849,134.01752
fishing,岡山県,頭島漁港,日生町,34.69898,134.28304,34.69898,134.28304
fishing,岡山県,高島漁港,笠岡市,34.43073,133.50285,34.43073,133.50285
port,広島県,三高港,広島県,34.26067,132.40588,34.26067,132.40588
port,広島県,中浜港,広島県,34.34406,133.18295,34.34406,133.18295
port,広島県,中田港,広島県,34.22907,132.44234,34.22907,132.44234
port,広島県,佐木港,広島県,34.35087,133.12488,34.35087,133.12488
port,広島県,内海港,江田島市,34.20942,132.47096,34.20942,132.47096
port,広島県,千年港,広島県,34.3801,133.30933,34.3801,133.30933
port,広島県,厳島港,広島県,34.3068,132.32349,34.3068,132.32349
port,広島県,吉悪港,呉市,34.20977,132.68235,34.20977,132.68235
port,広島県,呉港,呉市,34.23603,132.53788,34.23603,132.53788
port,広島県,土生港,広島県,34.27415,133.19118,34.27415,133.19118
port,広島県,大柿港,江田島市,34.17315,132.48129,34.17315,132.48129
port,広島県,大竹港,広島県,34.23437,132.23873,34.23437,132.23873
port,広島県,大西港,広島県,34.25981,132.87949,34.25981,132.87949
port,広島県,大迫港,呉市,34.11231,132.57331,34.11231,132.57331
port,広島県,大須港,江田島市,34.28665,132.43447,34.28665,132.43447
port,広島県,奥の内港,呉市,34.16096,132.52774,34.16096,132.52774
port,広島県,安芸津港,東広島市,34.31047,132.81684,34.31047,132.81684
port,広島県,小用港,呉市,34.23894,132.71458,34.23894,132.71458
port,広島県,小用港,広島県,34.26652,132.50269,34.26652,132.50269
port,広島県,尾道糸崎港,広島県,34.39849,133.18607,34.39849,133.18607
port,広島県,川尻港,広島県,34.22748,132.69359,34.22748,132.69359
port,広島県,広島港,広島県,34.33642,132.41828,34.33642,132.41828
port,広島県,御手洗港,広島県,34.19443,132.84125,34.19443,132.84125
port,広島県,忠海港,広島県,34.33425,132.99498,34.33425,132.99498
port,広島県,木江港,広島県,34.23226,132.91959,34.23226,132.91959
port,広島県,椋浦港,尾道市,34.32151,133.20541,34.32151,133.20541
port,広島県,横田港,広島県,34.36208,133.29079,34.36208,133.29079
port,広島県,波多見港,呉市,34.18259,132.55545,34.18259,132.55545
port,広島県,津久茂港,江田島市,34.2463,132.44845,34.2463,132.44845
port,広島県,瀬戸田港,広島県,34.31888,133.09369,34.31888,133.09369
port,広島県,生口港,広島県,34.27526,133.1247,34.27526,133.1247
port,広島県,福山港,広島県,34.39642,133.42069,34.39642,133.42069
port,広島県,福田港,尾道市,34.3868,133.26921,34.3868,133.26921
port,広島県,竹原港,広島県,34.32375,132.9119,34.32375,132.9119
port,広島県,蒲刈港,広島県,34.2056,132.71772,34.2056,132.71772
port,広島県,袋の内港,呉市,34.11316,132.5433,34.11316,132.5433
port,広島県,重井港,広島県,34.35375,133.143,34.35375,133.143
port,広島県,釣士田港,広島県,34.13647,132.4954,34.13647,132.4954
port,広島県,阿伏兎港,福山市,34.37401,133.3462,34.37401,133.3462
port,広島県,須波港,広島県,34.36137,133.08543,34.36137,133.08543
port,広島県,鮴崎港,広島県,34.28015,132.91124,34.28015,132.91124
port,広島県,鷲部矢の浦港,江田島市,34.23416,132.47622,34.23416,132.47622
port,広島県,鹿川港,広島県,34.18247,132.44121,34.18247,132.44121
port,広島県,鹿田港,江田島市,34.23056,132.38624,34.23056,132.38624
fishing,広島県,上ノ浜漁港,大野 大野町 浜毛保,34.29007,132.28335,34.29007,132.28335
fishing,広島県,世上漁港,江田島,34.25017,132.46218,34.25017,132.46218
fishing,広島県,串浜漁港,浦島,34.40813,133.2721,34.40813,133.2721
fishing,広島県,丸石漁港,大野 大野町,34.27378,132.25969,34.27378,132.25969
fishing,広島県,五日市漁港,広島市,34.36099,132.3619,34.36099,132.3619
fishing,広島県,倉橋漁港,倉橋島 倉橋西部,34.1038,132.50634,34.1038,132.50634
fishing,広島県,原漁港,蒲刈町,34.16546,132.74132,34.16546,132.74132
fishing,広島県,吉名漁港,芸南,34.31517,132.87464,34.31517,132.87464
fishing,広島県,吉和漁港,吉和,34.39471,133.16355,34.39471,133.16355
fishing,広島県,地御前漁港,地御前,34.33849,132.31996,34.33849,132.31996
fishing,広島県,塩屋漁港,大野 大野町,34.27903,132.26631,34.27903,132.26631
fishing,広島県,大地蔵漁港,下蒲刈町,34.17415,132.65944,34.17415,132.65944
fishing,広島県,大屋漁港,吉浦,34.2835,132.51773,34.2835,132.51773
fishing,広島県,大町漁港,歌浦,34.38323,133.22294,34.38323,133.22294
fishing,広島県,大芝北漁港,安芸津,34.28129,132.80384,34.28129,132.80384
fishing,広島県,大芝南漁港,早田原,34.27034,132.7987,34.27034,132.7987
fishing,広島県,安浦漁港,安浦,34.28156,132.75548,34.28156,132.75548
fishing,広島県,干汐漁港,向島町,34.37462,133.21794,34.37462,133.21794
fishing,広島県,平漁港,鞆の浦,34.37768,133.3782,34.37768,133.3782
fishing,広島県,情島漁港,阿賀,34.15852,132.5705,34.15852,132.5705
fishing,広島県,柿浦漁港,大柿町,34.17796,132.47273,34.17796,132.47273
fishing,広島県,梅原漁港,大野 大野町 浜毛保,34.28127,132.2731,34.28127,132.2731
fishing,広島県,横田漁港,横島,34.35296,133.2896,34.35296,133.2896
fishing,広島県,水呑漁港,福山市,34.43656,133.40431,34.43656,133.40431
fishing,広島県,沖浦漁港,大崎上島,34.21269,132.89547,34.21269,132.89547
fishing,広島県,泊漁港,浦島,34.36417,133.27184,34.36417,133.27184
fishing,広島県,海老漁港,浦島,34.3933,133.26155,34.3933,133.26155
fishing,広島県,深江漁港,深江,34.16657,132.44913,34.16657,132.44913
fishing,広島県,玖波漁港,くば,34.25461,132.23164,34.25461,132.23164
fishing,広島県,田原漁港,田原,34.17352,132.49856,34.17352,132.49856
fishing,広島県,田尻漁港,福山市,34.42128,133.38598,34.42128,133.38598
fishing,広島県,畑漁港,沖,34.20351,132.4094,34.20351,132.4094
fishing,広島県,立花漁港,向島町,34.36017,133.21044,34.36017,133.21044
fishing,広島県,箱崎漁港,田島,34.35565,133.33707,34.35565,133.33707
fishing,広島県,美能漁港,美能,34.25711,132.38218,34.25711,132.38218
fishing,広島県,能地漁港,幸崎,34.33573,133.03601,34.33573,133.03601
fishing,広島県,草津漁港,井口 広島市,34.36405,132.40079,34.36405,132.40079
fishing,広島県,西浦漁港,因島市,34.31435,133.14906,34.31435,133.14906
fishing,広島県,豊島漁港,大崎下島 豊浜町,34.17824,132.79826,34.17824,132.79826
fishing,広島県,走漁港,走島,34.34851,133.43375,34.34851,133.43375
fishing,広島県,鏡浦漁港,因島市,34.33046,133.19766,34.33046,133.19766
fishing,広島県,長浜漁港,芸南,34.33561,132.96593,34.33561,132.96593
fishing,広島県,長谷漁港,倉橋島,34.14963,132.53051,34.14963,132.53051
fishing,広島県,阿多田漁港,阿多田島,34.19517,132.3133,34.19517,132.3133
fishing,広島県,音戸漁港,音戸,34.19157,132.53384,34.19157,132.53384
fishing,広島県,須波漁港,三原,34.36795,133.08462,34.36795,133.08462
port,山口県,三田尻中関港,山口県,33.98653,131.54679,33.98653,131.54679
port,山口県,下関港,下関市,33.97474,130.97514,33.97474,130.97514
port,山口県,丸尾港,山口県,33.98006,131.35434,33.98006,131.35434
port,山口県,久賀港,山口県,33.95406,132.26226,33.95406,132.26226
port,山口県,仙崎港,,34.4025,131.22373,34.4025,131.22373
port,山口県,伊保田港,山口県,33.94646,132.44701,33.94646,132.44701
port,山口県,厚狭港,山口県,34.00198,131.14556,34.00198,131.14556
port,山口県,埴生港,,34.01021,131.08963,34.01021,131.08963
port,山口県,大畠港,山口県,33.95996,132.17685,33.95996,132.17685
port,山口県,宇部港,山口県,33.91412,131.22711,33.91412,131.22711
port,山口県,安下庄港,山口県,33.88786,132.27806,33.88786,132.27806
port,山口県,室津港,山口県,33.83858,132.11691,33.83858,132.11691
port,山口県,小串港,,34.17595,130.9135,34.17595,130.9135
port,山口県,小松港,山口県,33.93699,132.18439,33.93699,132.18439
port,山口県,小野田港,山口県,33.94986,131.14524,33.94986,131.14524
port,山口県,尾島港,,34.49748,131.34198,34.49748,131.34198
port,山口県,山口東港,山口市,33.99269,131.40608,33.99269,131.40608
port,山口県,山口港,山口県,34.011,131.39085,34.011,131.39085
port,山口県,岩国港,山口県,34.12483,132.26322,34.12483,132.26322
port,山口県,平生港,山口県,33.90583,132.04807,33.90583,132.04807
port,山口県,徳山下松港,山口県,34.00395,131.77999,34.00395,131.77999
port,山口県,日良居港,,33.92258,132.30754,33.92258,132.30754
port,山口県,柱島港,岩国市,34.02621,132.42269,34.02621,132.42269
port,山口県,柳井港,山口県,33.9482,132.13265,33.9482,132.13265
port,山口県,櫃島港,萩市,34.51171,131.3872,34.51171,131.3872
port,山口県,沖浦港,山口県,33.87257,132.24682,33.87257,132.24682
port,山口県,沖浦西港,,33.8794,132.19396,33.8794,132.19396
port,山口県,油良港,,33.9056,132.32014,33.9056,132.32014
port,山口県,油谷港,山口県,34.38041,130.97259,34.38041,130.97259
port,山口県,深川港,,34.38783,131.17107,34.38783,131.17107
port,山口県,特牛港,山口県,34.31744,130.89403,34.31744,130.89403
port,山口県,田部港,,34.55493,131.51927,34.55493,131.51927
port,山口県,由宇港,山口県,34.04609,132.2235,34.04609,132.2235
port,山口県,白木港,山口県,33.90729,132.33924,33.90729,132.33924
port,山口県,相島港,,34.50021,131.28251,34.50021,131.28251
port,山口県,秋穂港,山口市,34.00132,131.4213,34.00132,131.4213
port,山口県,笠佐港,,33.94557,132.16975,33.94557,132.16975
port,山口県,羽島港,,34.46162,131.37979,34.46162,131.37979
port,山口県,肥島港,,34.48068,131.37861,34.48068,131.37861
port,山口県,萩港,山口県,34.43588,131.40149,34.43588,131.40149
port,山口県,角島港,山口県,34.35107,130.8623,34.35107,130.8623
port,山口県,青江港,山口市,34.00293,131.46501,34.00293,131.46501
port,山口県,須佐港,,34.63013,131.59526,34.63013,131.59526
port,山口県,飯井港,,34.3857,131.30215,34.3857,131.30215
fishing,山口県,三蒲漁港,大島町,33.95298,132.21193,33.95298,132.21193
fishing,山口県,三見漁港,山口県,34.39404,131.32475,34.39404,131.32475
fishing,山口県,上関漁港,山口県,33.83647,132.10958,33.83647,132.10958
fishing,山口県,下関漁港,山口県,33.95363,130.90437,33.95363,130.90437
fishing,山口県,中浦漁港,山口県,34.00591,131.52341,34.00591,131.52341
fishing,山口県,丸尾漁港,山口県,33.96892,131.35477,33.96892,131.35477
fishing,山口県,久原漁港,山口県,34.40124,131.00897,34.40124,131.00897
fishing,山口県,久津漁港,山口県,34.40673,130.97213,34.40673,130.97213
fishing,山口県,二見漁港,山口県,34.24729,130.90903,34.24729,130.90903
fishing,山口県,仙崎漁港,山口県,34.38874,131.20422,34.38874,131.20422
fishing,山口県,伊上漁港,山口県,34.37435,131.02219,34.37435,131.02219
fishing,山口県,伊保庄漁港,山口県,33.9127,132.12944,33.9127,132.12944
fishing,山口県,佐賀漁港,山口県,33.88825,132.08653,33.88825,132.08653
fishing,山口県,光漁港,山口県,33.92853,131.97473,33.92853,131.97473
fishing,山口県,八島漁港,山口県,33.73271,132.14382,33.73271,132.14382
fishing,山口県,六連島漁港,山口県,33.97474,130.86741,33.97474,130.86741
fishing,山口県,刈屋漁港,山口県,33.96157,131.16314,33.96157,131.16314
fishing,山口県,前島漁港,久賀,33.99881,132.26553,33.99881,132.26553
fishing,山口県,吉母漁港,山口県,34.0871,130.87955,34.0871,130.87955
fishing,山口県,吉見漁港,山口県,34.06261,130.90777,34.06261,130.90777
fishing,山口県,向島漁港,山口県,34.02379,131.58448,34.02379,131.58448
fishing,山口県,和久漁港,山口県,34.30887,130.88331,34.30887,130.88331
fishing,山口県,和田漁港,山口県,33.9128,132.39662,33.9128,132.39662
fishing,山口県,埴生漁港,山口県,34.03656,131.09036,34.03656,131.09036
fishing,山口県,大井漁港,山口県,34.47245,131.44197,34.47245,131.44197
fishing,山口県,大島漁港,山口県,34.49046,131.41314,34.49046,131.41314
fishing,山口県,大津島漁港,山口県,33.99325,131.7193,33.99325,131.7193
fishing,山口県,大浦漁港,山口県,34.40436,130.95305,34.40436,130.95305
fishing,山口県,大道漁港,山口県,34.03013,131.46881,34.03013,131.46881
fishing,山口県,奈古漁港,山口県,34.50454,131.45772,34.50454,131.45772
fishing,山口県,宇田郷漁港,山口県,34.57403,131.54828,34.57403,131.54828
fishing,山口県,宇賀漁港,山口県,34.20848,130.93065,34.20848,130.93065
fishing,山口県,宇部岬漁港,宇部岬,33.92546,131.26257,33.92546,131.26257
fishing,山口県,安下庄漁港,山口県,33.8934,132.29775,33.8934,132.29775
fishing,山口県,安岡漁港,山口県,34.02294,130.91399,34.02294,130.91399
fishing,山口県,室津下漁港,山口県,34.13602,130.88791,34.13602,130.88791
fishing,山口県,室津漁港,山口県,33.83141,132.13433,33.83141,132.13433
fishing,山口県,富海漁港,山口県,34.0457,131.64079,34.0457,131.64079
fishing,山口県,小串漁港,山口県,34.17068,130.92348,34.17068,130.92348
fishing,山口県,小島漁港,山口県,34.37924,131.22342,34.37924,131.22342
fishing,山口県,尾津漁港,山口県,33.91326,132.04528,33.91326,132.04528
fishing,山口県,山口漁港,山口県,34.00773,131.4122,34.00773,131.4122
fishing,山口県,島戸漁港,山口県,34.35108,130.89859,34.35108,130.89859
fishing,山口県,川尻漁港,山口県,34.41985,131.00314,34.41985,131.00314
fishing,山口県,川棚漁港,山口県,34.15821,130.91093,34.15821,130.91093
fishing,山口県,平郡漁港,山口県,33.8027,132.19814,33.8027,132.19814
fishing,山口県,床波漁港,山口県,33.94907,131.31173,33.94907,131.31173
fishing,山口県,徳山漁港,山口県,34.00824,131.83168,34.00824,131.83168
fishing,山口県,志佐漁港,大島町,33.91802,132.17647,33.91802,132.17647
fishing,山口県,戸田漁港,山口県,34.05351,131.67836,34.05351,131.67836
fishing,山口県,掛淵漁港,山口県,34.37542,131.03459,34.37542,131.03459
fishing,山口県,日良居漁港,山口県,33.91993,132.30192,33.91993,132.30192
fishing,山口県,柳井漁港,山口県,33.95659,132.12916,33.95659,132.12916
fishing,山口県,梶漁港,山口県,34.00013,131.1363,34.00013,131.1363
fishing,山口県,森野漁港,山口県,33.91176,132.37897,33.91176,132.37897
fishing,山口県,椋野漁港,久賀,33.96048,132.23026,33.96048,132.23026
fishing,山口県,江崎漁港,山口県,34.65807,131.65761,34.65807,131.65761
fishing,山口県,油田漁港,山口県,33.93215,132.43691,33.93215,132.43691
fishing,山口県,津黄漁港,山口県,34.41897,131.06835,34.41897,131.06835
fishing,山口県,浮島漁港,山口県,33.96138,132.3492,33.96138,132.3492
fishing,山口県,涌田漁港,黒井,34.14737,130.90399,34.14737,130.90399
fishing,山口県,湊漁港,山口県,34.379,131.18187,34.379,131.18187
fishing,山口県,牛島漁港,山口県,33.85962,132.00991,33.85962,132.00991
fishing,山口県,牟礼漁港,山口県,34.03514,131.60318,34.03514,131.60318
fishing,山口県,玉江漁港,山口県,34.41719,131.37645,34.41719,131.37645
fishing,山口県,王喜漁港,山口県,34.03961,131.06175,34.03961,131.06175
fishing,山口県,由宇漁港,神代,33.9973,132.21015,33.9973,132.21015
fishing,山口県,白木漁港,山口県,33.88521,132.33164,33.88521,132.33164
fishing,山口県,相原漁港,山口県,34.04859,131.38772,34.04859,131.38772
fishing,山口県,相島漁港,山口県,34.50153,131.28199,34.50153,131.28199
fishing,山口県,矢玉漁港,山口県,34.26797,130.89064,34.26797,130.89064
fishing,山口県,祝島漁港,山口県,33.78748,131.99108,33.78748,131.99108
fishing,山口県,神代漁港,神代,33.97131,132.19221,33.97131,132.19221
fishing,山口県,福川漁港,山口県,34.06351,131.73864,34.06351,131.73864
fishing,山口県,秋穂漁港,山口県,34.00935,131.4295,34.00935,131.4295
fishing,山口県,立石漁港,山口県,34.41127,131.04469,34.41127,131.04469
fishing,山口県,端島漁港,柱島,34.03579,132.3871,34.03579,132.3871
fishing,山口県,粭大島漁港,山口県,33.98036,131.76642,33.98036,131.76642
fishing,山口県,肥中漁港,山口県,34.32494,130.8972,34.32494,130.8972
fishing,山口県,萩漁港,山口県,34.43001,131.40912,34.43001,131.40912
fishing,山口県,蓋井島漁港,山口県,34.09876,130.79157,34.09876,130.79157
fishing,山口県,西浦漁港,山口県,34.01198,131.51074,34.01198,131.51074
fishing,山口県,見島漁港,山口県,34.77425,131.16144,34.77425,131.16144
fishing,山口県,角島漁港,角島,34.35589,130.85803,34.35589,130.85803
fishing,山口県,通津漁港,通津,34.06846,132.21007,34.06846,132.21007
fishing,山口県,通漁港,山口県,34.4226,131.25251,34.4226,131.25251
fishing,山口県,野島漁港,山口県,33.94701,131.69517,33.94701,131.69517
fishing,山口県,野波瀬漁港,山口県,34.38397,131.24909,34.38397,131.24909
fishing,山口県,阿川漁港,山口県,34.34923,130.92564,34.34923,130.92564
fishing,山口県,阿月漁港,山口県,33.89937,132.12694,33.89937,132.12694
fishing,山口県,阿知須漁港,山口県,34.00114,131.37378,34.00114,131.37378
fishing,山口県,須佐漁港,山口県,34.62133,131.5893,34.62133,131.5893
fishing,山口県,高泊漁港,山口県,34.00273,131.14927,34.00273,131.14927
fishing,山口県,鳴門漁港,大畠,33.95723,132.16451,33.95723,132.16451
fishing,山口県,黄波戸漁港,山口県,34.39381,131.13914,34.39381,131.13914
fishing,山口県,黒島漁港,柱島,33.99524,132.33641,33.99524,132.33641
port,徳島県,中島港,徳島県,33.94903,134.70071,33.94903,134.70071
port,徳島県,亀浦港,徳島県,34.23407,134.626,34.23407,134.626
port,徳島県,今切港,徳島県,34.10172,134.60977,34.10172,134.60977
port,徳島県,富岡港,徳島県,33.92208,134.71134,33.92208,134.71134
port,徳島県,徳島小松島港,徳島県,34.02819,134.60691,34.02819,134.60691
port,徳島県,折野港,徳島県,34.21857,134.473,34.21857,134.473
port,徳島県,撫養港,徳島県,34.17975,134.64485,34.17975,134.64485
port,徳島県,日和佐港,徳島県,33.73019,134.55116,33.73019,134.55116
port,徳島県,橘港,徳島県,33.86251,134.66893,33.86251,134.66893
port,徳島県,浅川港,徳島県,33.63133,134.37976,33.63133,134.37976
port,徳島県,粟津港,徳島県,34.14382,134.62539,34.14382,134.62539
port,徳島県,那佐港,徳島県,33.584,134.36116,33.584,134.36116
fishing,徳島県,三津漁港,北灘,34.20823,134.46443,34.20823,134.46443
fishing,徳島県,中林漁港,中林,33.90248,134.69171,33.90248,134.69171
fishing,徳島県,亀浦漁港,鳴門町,34.21477,134.63323,34.21477,134.63323
fishing,徳島県,今津漁港,今津,33.97071,134.66202,33.97071,134.66202
fishing,徳島県,伊島漁港,伊島,33.84499,134.80559,33.84499,134.80559
fishing,徳島県,伊座利漁港,伊座利,33.80083,134.66922,33.80083,134.66922
fishing,徳島県,出羽島漁港,牟岐町,33.6377,134.42329,33.6377,134.42329
fishing,徳島県,土佐泊漁港,新鳴門,34.19078,134.61949,34.19078,134.61949
fishing,徳島県,大浦漁港,北灘,34.22661,134.52505,34.22661,134.52505
fishing,徳島県,大潟漁港,大潟,33.88507,134.67331,33.88507,134.67331
fishing,徳島県,宍喰漁港,宍喰,33.56223,134.31259,33.56223,134.31259
fishing,徳島県,室漁港,室撫佐,34.24033,134.61675,34.24033,134.61675
fishing,徳島県,小杭漁港,椿泊,33.84584,134.6692,33.84584,134.6692
fishing,徳島県,後戸漁港,椿泊,33.84485,134.64082,33.84485,134.64082
fishing,徳島県,恵比須浜漁港,日和佐町,33.74014,134.5548,33.74014,134.5548
fishing,徳島県,撫佐漁港,室撫佐,34.23129,134.60775,34.23129,134.60775
fishing,徳島県,日出漁港,堂の浦,34.22491,134.57238,34.22491,134.57238
fishing,徳島県,曲漁港,椿泊,33.84816,134.67706,33.84816,134.67706
fishing,徳島県,椿泊漁港,阿南椿泊,33.84388,134.71532,33.84388,134.71532
fishing,徳島県,櫛木漁港,北灘,34.22261,134.55992,34.22261,134.55992
fishing,徳島県,瀬戸漁港,,34.2241,134.59141,34.2241,134.59141
fishing,徳島県,牟岐漁港,牟岐東 牟岐町,33.665,134.42258,33.665,134.42258
fishing,徳島県,由岐漁港,阿部 志和岐 東由岐 西由岐 木岐,33.77,134.59145,33.77,134.59145
fishing,徳島県,碁の浦漁港,北灘,34.20863,134.44356,34.20863,134.44356
fishing,徳島県,竹ヶ島漁港,宍喰,33.54537,134.31556,33.54537,134.31556
fishing,徳島県,粟津漁港,里浦,34.14856,134.61227,34.14856,134.61227
fishing,徳島県,粟田漁港,北灘,34.22466,134.54727,34.22466,134.54727
fishing,徳島県,長原漁港,長原,34.11428,134.59862,34.11428,134.59862
fishing,徳島県,鞆奥漁港,鞆浦,33.59195,134.36481,33.59195,134.36481
port,香川県,三本松港,香川県,34.25637,134.34243,34.25637,134.34243
port,香川県,三都港,小豆島町,34.43032,134.22908,34.43032,134.22908
port,香川県,与島港,坂出市,34.39029,133.82593,34.39029,133.82593
port,香川県,丸亀港,香川県,34.30111,133.77533,34.30111,133.77533
port,香川県,久通港,高松市,34.36099,134.1209,34.36099,134.1209
port,香川県,仁尾港,香川県,34.1945,133.63883,34.1945,133.63883
port,香川県,佐柳港,多度津町,34.34509,133.63378,34.34509,133.63378
port,香川県,内海港,香川県,34.46843,134.29707,34.46843,134.29707
port,香川県,北浦港,土庄町,34.53292,134.23635,34.53292,134.23635
port,香川県,吉野崎港,小豆島町,34.45274,134.23745,34.45274,134.23745
port,香川県,土庄東港,香川県,34.47246,134.18134,34.47246,134.18134
port,香川県,土庄港,香川県,34.49961,134.16207,34.49961,134.16207
port,香川県,坂出港,坂出市,34.34944,133.86261,34.34944,133.86261
port,香川県,坂手港,香川県,34.4537,134.31907,34.4537,134.31907
port,香川県,多度津港,香川県,34.27719,133.74153,34.27719,133.74153
port,香川県,大島港,高松市,34.40716,134.1041,34.40716,134.1041
port,香川県,大浦港,丸亀市,34.39348,133.76115,34.39348,133.76115
port,香川県,大部港,香川県,34.54894,134.28441,34.54894,134.28441
port,香川県,女木港,高松市,34.38874,134.05078,34.38874,134.05078
port,香川県,宇多津港,香川県,34.32002,133.80881,34.32002,133.80881
port,香川県,安戸港,東かがわ市,34.2389,134.39893,34.2389,134.39893
port,香川県,室本港,観音寺市,34.15725,133.64309,34.15725,133.64309
port,香川県,室生北港,小豆島町,34.46834,134.23248,34.46834,134.23248
port,香川県,宮浦港,香川県,34.45583,133.97283,34.45583,133.97283
port,香川県,家浦港,香川県,34.49099,134.05888,34.49099,134.05888
port,香川県,小浦港,丸亀市,34.3569,133.78333,34.3569,133.78333
port,香川県,小瀬港,土庄町,34.47173,134.14174,34.47173,134.14174
port,香川県,小豊島港,土庄町,34.47949,134.11373,34.47949,134.11373
port,香川県,尻浜港,丸亀市,34.38681,133.7543,34.38681,133.7543
port,香川県,屏風港,直島町,34.49803,133.97435,34.49803,133.97435
port,香川県,庵治港,高松市,34.38118,134.12141,34.38118,134.12141
port,香川県,引田港,香川県,34.22994,134.40873,34.22994,134.40873
port,香川県,志々島港,三豊市,34.26759,133.67621,34.26759,133.67621
port,香川県,志度港,香川県,34.32869,134.1723,34.32869,134.1723
port,香川県,手島港,丸亀市,34.40189,133.67461,34.40189,133.67461
port,香川県,新在家港,丸亀市,34.3922,133.79168,34.3922,133.79168
port,香川県,木沢港,坂出市,34.38199,133.9198,34.38199,133.9198
port,香川県,本島港,丸亀市,34.37966,133.77934,34.37966,133.77934
port,香川県,江の浦港,丸亀市,34.36024,133.72007,34.36024,133.72007
port,香川県,江島港,土庄町,34.52018,134.18834,34.52018,134.18834
port,香川県,池田港,香川県,34.47565,134.22675,34.47565,134.22675
port,香川県,津田港,香川県,34.29067,134.25978,34.29067,134.25978
port,香川県,牟礼港,香川県,34.3422,134.15729,34.3422,134.15729
port,香川県,猪塚港,さぬき市,34.32802,134.26375,34.32802,134.26375
port,香川県,生ノ浜港,丸亀市,34.37658,133.75744,34.37658,133.75744
port,香川県,男木港,高松市,34.42366,134.05292,34.42366,134.05292
port,香川県,白鳥港,香川県,34.25383,134.37001,34.25383,134.37001
port,香川県,直島港,香川県,34.46962,133.99263,34.46962,133.99263
port,香川県,石場港,高松市,34.36662,134.11262,34.36662,134.11262
